;data_account;data_amount;data_contract_address;data_evt_block_number;data_evt_block_time;data_evt_index;data_evt_tx_hash;data_writeAmount
653;\xfc58e043d29f046dc00f1d775ae6ec15834984d3;0.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11181180;2020-11-03T01:23:27+00:00;288;\xa6ca0d92759e3c9845faaa402b92bf4e2a4d87d9183e2606d86258ab881b4d6e;1995675328864693745965
654;\x16f037a3ddf53da1b047a926e1833219f0a8e1fc;10.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11182130;2020-11-03T04:49:11+00:00;112;\x5c087df5c3f4e857799a11991fa00906b0f8abf79bfde751fedab65717d36197;99783766443234687298255
655;\xcff7303b8e08403438c751bf21c04771252fa413;0.275;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11182926;2020-11-03T07:46:34+00:00;336;\xa4a7d5dc916dbf1c6a83573b6fbb352ecddaca5551358724c8f335d936682a12;2744053577188953900702
656;\xa99e5d5aec0f681f3a2b1dd75e817a31f9b24a0a;7.3;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11183504;2020-11-03T09:55:50+00:00;166;\x32499bc3fb014d5b25090f94a92d2870f97a6e6fc813bcbb2987366e028abba3;72842149503561321727726
657;\x92b0f8dde5215d4db5a9edd44f3585d50883bc80;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11183652;2020-11-03T10:26:04+00:00;38;\xb4425d42c3d84ae30cf5ec0f245e505aa5f5deb7fcfb114bdbf11c618ce13466;99783766443234687298
658;\x1db5fb7005412b6e593a9b28afec4c7430b1e812;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11183768;2020-11-03T10:49:14+00:00;222;\x35622a67089f8dac673c1633deea7248828beac51ae0788dbcfe561da016a9b4;99783766443234687298
659;\x6c1db7bf9a8c935b9581b591d3da1738f94d5bb9;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11184168;2020-11-03T12:18:51+00:00;216;\x2ac68ddaf6a94fbca9a1590e47affbd46e6572fd9b2a1e84aa53f2ab630b0a32;9978374468092813228544
660;\x7056bf340c08b611e42663d6dd8c4fa2bc2d6053;0.6;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11184563;2020-11-03T13:49:36+00:00;313;\x5612bb3218d88ae011b63c6f13040db2dc71f650b27905912ad1d26223c09e5a;5987024680855687937126
661;\x92b0f8dde5215d4db5a9edd44f3585d50883bc80;4.49;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11184566;2020-11-03T13:50:35+00:00;261;\xc1676fbd30cc3233b82605b0e932195c3a323a36dcef443474b227296287e1e9;44802901361736731396163
662;\xfc1e2b473e757790e088e058a0dca8b32e4636b0;0.008;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11185094;2020-11-03T15:52:24+00:00;119;\x3699c3e410b1ce82b98eb3de367c1ef67fe3585817f5afdddc8dd7fe9dcfc4e1;79826995744742505828
663;\x6977e753e022f65ebeb170d8267b2ea54a431523;2.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11185112;2020-11-03T15:56:25+00:00;101;\x1026ec6ebfa82413f3a2879014044e1944206358c434a2cc2150677832edb175;19956748936185626457088
664;\x28ac9e4eeca87b5310cb64fbe8ff22f498deae07;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11185145;2020-11-03T16:04:37+00:00;86;\x29ba72e887df6122a9842368315f98230b3efe799462862b20867dce77f8f0ed;9978374468092813228544
665;\x04ada96a5c5a1fdf7e315f14aeb2ce9eb61efb5e;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11185555;2020-11-03T17:39:35+00:00;81;\x1eea811a805b4f14c0caeeefd8b7ec87bdf70c4c1f7b537c4d9095e1048a792b;4989187234046406614272
666;\xecb6a3e0e99700b32bb03ba14727d99fe8e538cf;66.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11185622;2020-11-03T17:54:54+00:00;203;\x563a40c6b3e3e1bd21e4ba4383900770e78ca2003a5bdcab491d3a195433d37e;658572714894125673083918
667;\xf6853c77a2452576eae5af424975a101ffc47308;2.35;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11186674;2020-11-03T21:39:02+00:00;44;\xb343f07507b5bfd9602f5580da5d66b8e36d2ba99915e8e3ac87853b9fc72d3e;23449180000018111087078
668;\xafbb7ebfd5ee005dbffce16d54540c91647d6643;0.0279;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11186770;2020-11-03T21:58:43+00:00;191;\xefeb188c05fd3c1d3760b3de3e4cce0e5a807587d29ba4dd47acee292391766a;278396647659789489076
669;\xaa6ad7089a5ce90b36bd2a839acdca240f3e51c8;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11187264;2020-11-03T23:49:37+00:00;308;\xc09ee040cb5f04885c4b067b899595f6b164897394ec3f57975748aabd5309c5;997832111945830876611
670;\x2b2411bd9dcfb0d3f375521917e623676987dfb1;2.9;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11187624;2020-11-04T01:09:32+00:00;266;\x5dd9d0ae2f50c068d0460b1a0b9343c7aacd99ec326cb5e63c8978d600f09262;28937131246429095421742
671;\x4bcc5ca6394971dde157dea794553d2b9de44b0f;0.226422469;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11187669;2020-11-04T01:18:25+00:00;154;\xfbede22e9adcee192d556a4ccecdde9fc3a505758a9c4d24e4af3a4555260eb4;2259316104342594213388
672;\x9389e143dff86096766cd9ff82198857745a8d7b;0.02;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11188153;2020-11-04T03:06:09+00:00;83;\x90b1b88f0315cdb83a7127bd298fef20881b9231db2d4adc6c7211ca5a895651;199566422389166175322
673;\x82b8b659a4a98f69cb7899e1a07089ea3b90a894;0.7;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11188636;2020-11-04T04:49:38+00:00;23;\x7f824d5c3a2c0053eaca805761185c605ea0a18f37ec11ccf5bd9c7135621fc0;6984824783620816136282
674;\xecb6a3e0e99700b32bb03ba14727d99fe8e538cf;30.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11189028;2020-11-04T06:17:18+00:00;92;\x06c59df06ce56286b45d35cab30d6ce1b38d0895838eb035d51fb1c82f1f10e5;299349633583749262983541
675;\x9c5083dd4838e120dbeac44c052179692aa5dac5;10.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11189125;2020-11-04T06:42:53+00:00;144;\x4f4c2f3cd120d54d38ee77eebe28a0e090775bee39c840d5b27f6c11b2478734;99783211194583087661180
676;\xd95562a170f130cd6ac88491e714b1093c2d3169;0.03;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11189286;2020-11-04T07:17:14+00:00;35;\xed1a0f560d829c797c25b22014f1366e5b69741d0188d6502ced6a04df1b72b9;299349633583749262983
677;\xbf7abb7636ad59f47568ced4903169593dda6e09;8.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11189627;2020-11-04T08:34:19+00:00;110;\x32d52c91bd1b6beb6157dc5da38395b45670b5913c60062ca213efa234e1dc83;81710250154127064439157
678;\x285ce8250bda19425cafe86297ed5a08bac5d8e3;20.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11189903;2020-11-04T09:35:29+00:00;18;\x918810331e3217fb4e8acb1fe42979110e4646dcec7c59178446c6d28b20e998;199293293058846498632090
679;\x6a2db04a65935e84c925c2778e9e320ffaf72c54;0.0075;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11190084;2020-11-04T10:15:22+00:00;289;\x0eae0aadf38a364f96c0361ba7e6731d944d4a0edbfbd2ee72df0da65726404e;74734984897067436987
680;\xc1178d5bada448126a5054eaf4e7c2f3fca5e974;0.308;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11190799;2020-11-04T12:59:36+00:00;265;\x2f57397056c26f36547d693aa181808d122d3ccbf42e6df997bc691ae3f18a45;3069075054913584057045
681;\xd65ad9600aa0a3d48234fc9dc727ff20749daa22;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11191857;2020-11-04T16:50:16+00:00;205;\x09221831a37914ab51c3c47f66af24c43515b01a6132c6af1b7e4e11b6fe4d03;4982291051133244223309
682;\xf3e6ba583b960f7a8b395212fdce8a92a0df912c;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11192034;2020-11-04T17:25:32+00:00;322;\xa16829ae39b68faf1c3a56b9ba66ce4ac3d368cbc4c17b1c4712622b97e0f286;996460046660457561256
683;\xd65ad9600aa0a3d48234fc9dc727ff20749daa22;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11192274;2020-11-04T18:18:57+00:00;6;\xf677ef7c0583ceed74fd447e402aea5c9b0be79d420d735de0eb62df4de4fcac;4982545409311432715475
684;\xdb611d682cb1ad72fcbacd944a8a6e2606a6d158;9.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11192409;2020-11-04T18:50:09+00:00;260;\x217fe05e6473da34eea3720364aaa5c110c034b50725864d96ea9281d3644ea8;94668362776917221594034
685;\x193f0ee42a199a0cecd479a9f09ba293eb1ca357;2.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11192679;2020-11-04T19:50:54+00:00;367;\xa5d6a6c3eab653545de67171521bd268a206dd780c8cdc1c5dc8b5344a2fd238;19930181637245730861901
686;\xeb052b73d68519561b10d3d2a1f3a5ff598cfc61;0.0385;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11193167;2020-11-04T21:29:49+00:00;178;\x0b23664fef2b4effb0949170ae547455fb4d34fcae47c3e2f67bc85bd7af61a2;383656292223789361283
687;\xaae3131ae7876251c85f6f16e198a6aef954085f;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11193545;2020-11-04T22:54:36+00:00;170;\x5c34e414feec4c3173522fdd15b640a5af3c2aa50c2a984d8be38638fcc6324e;996514739677094581699
688;\xe90b4aa6002e263031e9a05d50ce8709b9f92fa8;1.2438;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11193586;2020-11-04T23:03:49+00:00;69;\x0be3cde9d79bd40de402395ba37a5f2512e67527c72701f444ee4b2c9d90c6bf;12394650332103702407174
689;\xaae3131ae7876251c85f6f16e198a6aef954085f;0.3;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11193621;2020-11-04T23:09:58+00:00;120;\xa3945eebf93b96beff9bc19a115b78693b449411c33a0dc220cfb7a69fd8c7d5;2989544219031283745097
690;\xaae3131ae7876251c85f6f16e198a6aef954085f;0.11;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11193699;2020-11-04T23:28:32+00:00;64;\x2e0817740eb15f4253bbe852162c672bbe3609a9baee3b68e628d73079a2a607;1096166213644804039869
691;\xc2a83bf41061a5775eaaca119088e3bff3c06fd0;0.018;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11193710;2020-11-04T23:31:12+00:00;130;\x2a4f521e308f3ef890d290e0186b62acd3c40508eba454bb634d074cbed29d98;179372653141877024705
692;\xb3160404ca9581784b3dec9e85bcd354397b8c72;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11193722;2020-11-04T23:33:25+00:00;198;\x79b6427605d3334b6c03ff1ec72a103b6a0e7b17b820890bbaba279ce0c847a8;3986058958708378326796
693;\xaae3131ae7876251c85f6f16e198a6aef954085f;0.04;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11193777;2020-11-04T23:44:37+00:00;99;\xc7b0f96a036dbc0ec4f25844284ea4fb953ff66db13aa8b26417c07337c944e2;398605895870837832679
694;\x68f437fecc4cb129eedd38037f892ce2595df1e6;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11193844;2020-11-04T23:59:38+00:00;290;\xd2d62d3b909c7c0d16d24db18f11e66d0bc960c343422345683d18c91e2658a6;99651473967709458169
695;\x7056bf340c08b611e42663d6dd8c4fa2bc2d6053;1.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11194067;2020-11-05T00:50:56+00:00;153;\x8c172b05e7d54cac19e9630246083c0380c5bad554128d9980b1237ed777643b;14947721095156418725488
696;\x1bb1746001512cc6cd2a83055d9b9c3e3355037d;1.6;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11194132;2020-11-05T01:03:51+00:00;240;\x24dc093bd8ef34fe2dcaeae5832663b35ebdfc2801b872a3e2b9d89f19a66eda;15944235834833513307187
697;\x90697496b0000837ff6a5768eabfaa85c17f7d0f;0.097;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11194155;2020-11-05T01:11:28+00:00;266;\xf6578963e396d4dd0c9456ff7cd0dd95a84b85d3e697f473c68b12b4d71a51e4;966619297486781744248
698;\x46ba0af6bc60e6fabd9957744c057d031c720ace;20.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11194201;2020-11-05T01:23:39+00:00;44;\x313e10ef307f710283f3958ddb8deb2eb8ded44bd747b5ce11ecab836106f4ba;199302947935418916339843
699;\xb3160404ca9581784b3dec9e85bcd354397b8c72;0.3;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11194204;2020-11-05T01:24:19+00:00;65;\xa4477035b807ecdf6de9f6835a8a0e6ded49bf4475883d47f8dbb7382c004597;2989544219031283745097
700;\xad068cd212cf961fc806fa5c0dcf34d9808af9a6;0.06;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11194204;2020-11-05T01:24:19+00:00;272;\x122f58c510cee0e0403f8895cde2c840cafa05dc7e7e0b37ccaf8dc8e0c0c2a5;597908843806256749019
701;\xace4051f5e77a4d5f7cbc2117579476d668235c9;12.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11194424;2020-11-05T02:14:14+00:00;269;\x8746c80deee2c3f78d016a0d1e348f96cfebcb1f93d146f62995147ef52096d7;124564342459636822712401
702;\xad5553945d7906ac295bef282338419d72e44e79;0.7;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11194426;2020-11-05T02:14:25+00:00;319;\x1c6f3f02524003de1cb75daedba3b9191442f5721e5c1c481fcb93ff0059a33b;6975603177739662071894
703;\xb8d088d929ed7b70f057b07641da58e22a3050e5;0.3;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11194772;2020-11-05T03:30:29+00:00;168;\x36d6fac436a78edcac0f42dc703fca6eecc8dcba734d4d888b95f166effaec46;2989544219031283745097
704;\xea7686aca004ecdfd0dcb20004fa6b9ba6c80ed2;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11194971;2020-11-05T04:11:19+00:00;116;\x30c770495bc328d2a04030db393856d440e7edddab37c713a502995f3572799d;99651473967709458169
705;\xaa8dff2c2b2c670c60152808ff4a05b98a6a7788;7e-05;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11195051;2020-11-05T04:29:03+00:00;189;\xdf72b5cb639cb331447a318943820e3381db64e8c384b2542efe7e04bf31adaa;697560317773966207
706;\x2bb665722a122dd8a80c9d8625430fa1bcc6c3fc;0.01;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11195184;2020-11-05T04:59:21+00:00;198;\x74091f6b303f451a448a3ab2592813906b7139eed2889d0e88afe6c822dd6b81;99651473967709458169
707;\x16f037a3ddf53da1b047a926e1833219f0a8e1fc;10.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11195229;2020-11-05T05:11:29+00:00;141;\xdf0ae9453630180c385d03b49d70ebe6342617d6b82142bb49fe89fc845cd36a;99651473967709458169921
708;\xfbb21b7816bda793ef46392863e6fc4d5b315b46;0.2;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11195356;2020-11-05T05:40:50+00:00;90;\x1c2e56580412e67b3708fef0c2459f43e7e5d6e501c06eff3dc5e67bdb74b10d;1993029479354189163398
709;\x9c5083dd4838e120dbeac44c052179692aa5dac5;0.10879510418301891;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11195454;2020-11-05T06:02:33+00:00;6;\xcefe84eddb6b7715a158e8afe115144175b42dc77d5dd77669c1f786c94332a0;1084159249230834660124
710;\x9c5083dd4838e120dbeac44c052179692aa5dac5;50.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11195658;2020-11-05T06:50:30+00:00;46;\x4a849b1fa97f9a1d61b76ad830f6b4102647a371b99ad6aace7eaa39099a7832;498257369838547290849607
711;\x0fd84d7cb911728737556684050782b298f70f0f;1.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11195680;2020-11-05T06:54:50+00:00;144;\xbdd639ea94ba4cf3f8b347b95521c9c6f641631471a2cd4fb207f6b825571725;10961662136448040398691
712;\x9c5083dd4838e120dbeac44c052179692aa5dac5;40.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11195719;2020-11-05T07:04:30+00:00;148;\x5e2576a469b589d64587ce9eff0a7f322566ad303711d6c7f2f2e83993950b53;398605895870837832679685
713;\xc3e9fe528acc4fff877f882158db28dd4bf423bc;2.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11196252;2020-11-05T09:00:24+00:00;208;\xa8f5d471928aa359d65aae1bed285222fd948238004051b4d108d02a687e8aa9;24912868491927364542480
714;\x0683e925b56253e3ad103f763561f368adbe3f72;0.03463;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11196412;2020-11-05T09:34:18+00:00;70;\x67f6f1be7415e55c230f5a808c945aa3919a98eb0687f1dcc412be89ae29b2b8;345092683651788998812
715;\xc392fde132396c439191388daa3ccb8a3c51fe76;0.001;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11196699;2020-11-05T10:35:58+00:00;79;\x341dc2c27496f504001b1c0a1789fd2586c7876b3b524fc4c9db967e9882b8f0;9965136692226075622
716;\xc392fde132396c439191388daa3ccb8a3c51fe76;0.001;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11196703;2020-11-05T10:36:26+00:00;161;\xea587224b2014dde35d434388ecd14474e66d6b485cdb0da12f637218c64beba;9965136692226075622
717;\x1fafb618033fb07d3a99704a47451971976cb586;1.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11196730;2020-11-05T10:43:09+00:00;247;\x09ed39cb7f4507dcb328828dc1a2a7f76d5699a23eb6c97a790c41a4f187d1c8;10961650361448683184933
718;\xc392fde132396c439191388daa3ccb8a3c51fe76;0.025;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11196785;2020-11-05T10:53:21+00:00;48;\x4ca0bc478bdcc67757280077adcb191b969b4956a376ef89ef1180a7646db043;249128417305651890566
719;\xaa8dff2c2b2c670c60152808ff4a05b98a6a7788;0.001;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11197178;2020-11-05T12:21:35+00:00;282;\x7ed4a90f90ccc08ac24557c1bdb769d7d3d6ad67e97d455069afe51a5cfc3be1;9965136692226075622
720;\x46331769a8a01947e07c310704893076a3409d36;0.015;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11197389;2020-11-05T13:06:55+00:00;211;\xce0ad78330c2f6c0e86c7274c2a5f45c771d0aff8a71696baa16b360825796ad;149477050383391134340
721;\x778e6362b2edcefc06a768ca0a438cae0cb568b1;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11197895;2020-11-05T14:58:53+00:00;18;\xbfe8420bb4c1606325f2770cd783eaa8ffb4c98210bfc96c5d9990ae2ae0c3c0;996513669222607562266
722;\x04ada96a5c5a1fdf7e315f14aeb2ce9eb61efb5e;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11198103;2020-11-05T15:47:30+00:00;111;\xa996425a1bd3a3be2be00e45b2e12aac858c472b82f4f5fcc9df824e731d9368;996514763941400788083
723;\xecb6a3e0e99700b32bb03ba14727d99fe8e538cf;70.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11198233;2020-11-05T16:15:23+00:00;223;\xba2df99d95a1978f5b54059dbb37322b0eb04106c1c7d9e5dce4da02a7f17754;697849867577304960541617
724;\xd1ec58495dfdc714297918418e903a08106e246e;2.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11198269;2020-11-05T16:22:22+00:00;154;\x7e45c380e296b03362bfc419a5562f1d0a3249570c734cce19e93a2944c62792;19938567645065856015474
725;\x04ada96a5c5a1fdf7e315f14aeb2ce9eb61efb5e;0.25;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11198316;2020-11-05T16:33:24+00:00;239;\x0849637cd36a476463a60aba55b8956f48e02761163866c5d30f43f91eb876ff;2492320955633232001934
726;\x6ae2440f5fbe47bee16d8fe052d911b779184067;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11198990;2020-11-05T19:01:40+00:00;329;\x8bba8af43bcecf1b9b3720a62fb2142bb928cf99808fd5f3cb53caf9bf751a3d;4984641911266464003868
727;\x7eb9345a5253a8e070e4a137ec8460592e778018;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11199312;2020-11-05T20:13:37+00:00;90;\x7b3b19e6e65774e8a55072eca12546235514271a358a53537f606297a6510c5b;996929583659260915587
728;\x6ae2440f5fbe47bee16d8fe052d911b779184067;0.9;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11199346;2020-11-05T20:18:47+00:00;98;\x244ec2f06adc13e8959c12822e62f198ce3f564166ea3159912d7a2179ee8e72;8972366252933348240288
729;\x6005f0acfd0805f7c554bb708b781961fb1c9271;2.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11199375;2020-11-05T20:24:01+00:00;232;\x2306728f5da94c5c94546f8647e67aeeb289e21bc35a429a6d8cb035639107bd;19938591673185218311752
730;\xd4558ff55d3ce123dd42086c1d2c682b9c8aef0d;0.009;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11199638;2020-11-05T21:18:10+00:00;293;\x6b2cd73426be2b64a7ac4ab25983b8ccc525b1bfa0ed938bf9d67280d7cae907;89726262374732079838
731;\xd65ad9600aa0a3d48234fc9dc727ff20749daa22;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11201225;2020-11-06T03:08:10+00:00;147;\xc089bf9bc49e005672a5d5f7ca9abe7e1c0576b7dc1885eec647cf6871b3792c;4991017694626828139671
732;\x1fafb618033fb07d3a99704a47451971976cb586;5.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11201257;2020-11-06T03:15:13+00:00;286;\x690f49e82f5040f929eeeb3f37c8d314f8240c90e7e3be39bf711b8d85884f33;54901194640895109536382
733;\x2c7320be7040a0a05d4d203385da7e907a517737;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11201817;2020-11-06T05:15:05+00:00;312;\xa2ee1467044f75148af878d1795339971a915150a746452650b96ccafe5aa066;998210527650740530238
734;\x235942ed8daff3895b4c970fc6c27650d2f0f60b;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11201841;2020-11-06T05:18:42+00:00;165;\x99f123da431984c1761792268e723a5b0ea09bddad5c5a0d18c8fbf61bd83e81;998214896896150894994
735;\x9c5083dd4838e120dbeac44c052179692aa5dac5;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11202089;2020-11-06T06:17:56+00:00;194;\x823f8fcde139329ba1a17a74d6248a8a234dab1a2c729407e137e218e8294048;998188164329421116116
736;\xc24d13587edbacc406b7bb64933b7e7bf4986589;0.1;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11202821;2020-11-06T08:54:35+00:00;65;\x2c3c3b14eaa04440fa7fa4f1f75b7a47a5198a67d38c4dfd6c2a9d0d9e3e2b9d;998218868221986068133
737;\xb86be1621813f5e9e1b7debeaa12b1131d5f48c0;0.025;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11203374;2020-11-06T10:50:23+00:00;264;\x27471b6a2af0cd2805cba3b569e7fba903ad0165b607784388f406388cfc4d78;249561518206613500573
738;\x749e1d15d3d461469bec674575c2b07dd0dbeded;0.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11203755;2020-11-06T12:17:42+00:00;311;\x14f2992b0d0ec3108cfd237654e8a045caab9f9e94773d73a9b18b4bda8449cb;4992300107936397411689
739;\xbebcf6cddce5b5a494d7ce051ae3688a925bd10b;0.9;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11204370;2020-11-06T14:36:36+00:00;206;\x8444370905b949eecd1fc758c8de5dcc6a6ddfb191e88dc499a7f2b7bc265419;8993454669179029341044
740;\x38c1649b72fd245e434b9db29f6148a90aa7ca12;0.002;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11204420;2020-11-06T14:47:36+00:00;171;\x3d3ae4b533e1a69b6df62c68cee37d4fb62386ac85b5e810fc33932e128851d0;19985121185000535400
741;\x0f2eabdd86e509fbec3d8a719b362ddee85f445b;6.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11204513;2020-11-06T15:07:31+00:00;160;\xb1bc97c8592f26a323d5ed938eed7592bc06aa42538ca3ff3d63a757ec3ee6f2;59956867256559784582058
742;\x2c35ab8bf64674c617811234edad45f5a88d5e3a;0.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11205348;2020-11-06T18:12:25+00:00;108;\x89eec9d99dc62dee3e219cfb1382018bff4dc3ba62b9c2598973c55aa0136d49;3997556610562582786222
743;\xbf7abb7636ad59f47568ced4903169593dda6e09;5.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11205469;2020-11-06T18:42:49+00:00;233;\xa8c3fd6d9e5fa33e366d9fa9f513527959ea313dad3fd73ec73cb0712667595b;49969457632032284827786
744;\x328eab573baae9ee939eb19cfecd4e2fffbb3549;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11205512;2020-11-06T18:52:09+00:00;182;\x0d3113c73df2730eab9e02d2aadaedd8eacde9a702e9326bb3d37467957c25b5;9993891526406456965557
745;\xcba1a275e2d858ecffaf7a87f606f74b719a8a93;0.9;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11205546;2020-11-06T18:59:41+00:00;114;\x6eedbcf70ff1940d8033cd8c85d84c1c5550a174475b79e81aa51c24f21bb614;8994502373765811269001
746;\xcba1a275e2d858ecffaf7a87f606f74b719a8a93;1.0;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11205636;2020-11-06T19:20:05+00:00;142;\x2d70ea2d5810df41e89d10e70dd96ab9089abf559e6a6bacc1954e1cb79ebef1;9993891526406456965557
747;\xcba1a275e2d858ecffaf7a87f606f74b719a8a93;1.4;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11205757;2020-11-06T19:51:02+00:00;307;\xa841194ccda26fcd41341554654d4dd25170c13b61fdc4a724970360302ee7aa;13991448136969039751780
748;\xbc89abdced7ed9c7ece1a13932c606ead623c00f;0.101;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11205833;2020-11-06T20:08:31+00:00;250;\xdf5ad78fea91ea899f3c3d883e6b925196226ee49c86836e192e57499fd05ded;1009383044167052153521
749;\x1ac28d13abc818a75b8cf35bb25d31f7d31f26d3;0.6;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11205876;2020-11-06T20:17:13+00:00;244;\x682dde8c272faf2faef78d41db01b911f27744a7261ae395f5d9470447cb5639;5996334915843874179334
750;\xcba1a275e2d858ecffaf7a87f606f74b719a8a93;1.5;\x878f15ffc8b894a1ba7647c7176e4c01f74e140b;11206003;2020-11-06T20:42:11+00:00;116;\x25eb24e90a5103dddaa2a7d1ee9bf93a70a8419e3bd8ccc769358b82786c3f96;15003235917134134499119
